Date,AAPL,ABBN.SW,BLK,CFR.SW,GOOGL,GS,JPM,MSFT,NESN.SW,NOVN.SW,ROG.SW,UBSG.SW,^FCHI,^GSPC,^SSMI
2023-01-02 00:00:00+00:00,,,,,,,,,,,,,,,
2023-01-03 00:00:00+00:00,,,,,,,,,,,,,0.004446129661455744,,
2023-01-04 00:00:00+00:00,0.010314322400513332,0.03375075824780516,0.013847680901156734,0.023959175529478793,-0.011669729299423226,0.004274699639372548,0.009324919147876143,-0.043743318161344025,0.017260458004209944,-0.0009321030968864052,0.013614682876454953,0.023027131908758047,0.023028769486515444,0.007538970575044379,0.014722214043659143
2023-01-05 00:00:00+00:00,-0.010604685440021244,0.0006732413794219294,-0.028619057599789444,-0.0026851753804466583,-0.021344172458093058,-0.011331574694351532,-0.00022154923790251857,-0.029637652871929654,-0.002888052249446993,-0.009912491697692816,-0.023169863592021778,0.0005490442757780656,-0.002203250884899588,-0.011645528874622113,-0.00743966585189082
2023-01-06 00:00:00+00:00,0.03679409828855418,0.009418094612490213,0.0524215224053044,0.024615382191268687,0.013224969009801635,0.012566757339561807,0.01913568862389914,0.011785337666947449,0.005611767277617918,0.010247336964979814,0.009281539619634627,0.00384097918191717,0.014708303677068768,0.02284078102943865,0.00788164235826816
2023-01-09 00:00:00+00:00,0.004088823359978955,0.014328588135219977,0.0203115050906848,0.011636693740996407,0.007785682641988201,0.014134694532644598,-0.004132123278503874,0.009736284643468984,0.004680530869991539,-0.005363214872311173,-0.007493204301418088,0.013664868638257222,0.006764320778841704,-0.0007676325452631305,0.006104359013386684
2023-01-10 00:00:00+00:00,0.004456431772937197,-0.006570366751526224,0.005697567560586592,0.0014841165501564557,0.004544396035611964,0.012351262210568148,0.008953905089652325,0.0076171906945299295,-0.0021502534395365647,-0.020982254519488874,0.003946381429767554,0.0,-0.005533188847691495,0.006978233159061986,-0.004496731834875645
2023-01-11 00:00:00+00:00,0.021112337854900742,0.021825393933523785,-0.0017960330303138372,0.017414045123748556,0.03505998178839298,0.019924047470824657,0.007431533170705329,0.030238227979415555,0.014365356935133189,0.004549814734703839,-0.009400123922760462,0.018064106837537564,0.008014075064975534,0.012849424614881588,0.007512833286176912
2023-01-12 00:00:00+00:00,-0.0005994079072921821,0.008737895362193937,-0.002592890979496776,0.011289087043715451,-0.004261379186950021,0.014980216278776437,-0.0010028843218458094,0.011621367965540808,0.005310602232151185,0.0026221181197223498,-0.002932846861123606,0.011652559380219918,0.00743628277252939,0.0034159058663651987,0.003717811716899
2023-01-13 00:00:00+00:00,0.010119271167720045,-0.006737278407415448,3.979720565916445e-05,-0.005401553206133114,0.010863705821031688,0.010974751349562606,0.025234786063454306,0.003018743178268002,0.0033456687448500944,0.004517362620489518,0.009517123269699557,0.00445015999606424,0.006855220281568375,0.003996858363534361,0.00026309123287604486
2023-01-16 00:00:00+00:00,0.0,0.006782977213332764,0.0,0.006154946045956233,0.0,0.0,0.0,0.0,0.010705547823215422,0.020355074882631774,0.009941691232258965,0.015637374778238122,0.0028205394167792885,0.0,0.01286005627685527
2023-01-17 00:00:00+00:00,0.008756316618588667,0.013153703427089436,-0.005650044937657528,-0.014033773089823898,-0.0090099828727217,-0.06438500728426477,-0.01545338076765701,0.004681704280110388,-0.005035628686943627,-0.007074998302028734,-0.00033937285731022726,0.005388746852934556,0.004805992832155548,-0.0020304911890052235,-0.002973070044935966
2023-01-18 00:00:00+00:00,-0.00537007165118597,-0.005383184589891843,-0.0031611206396242597,0.006569300670467015,-0.0018621803872785891,-0.0023718834469403927,-0.030042626848335585,-0.018889161509942798,-0.01884813799859575,-0.010162352159224564,0.004753728436407201,0.002552330880614573,0.0008802938369634195,-0.015562598500411085,-0.0031021002877957837
2023-01-19 00:00:00+00:00,0.00044369478947392516,-0.023240970451905985,-0.02340230371135421,-0.020667055691267255,0.021180849303844118,0.004755229148050821,-0.013326343267358487,-0.016453873113105533,-0.0010672501283655045,-0.002714150534941173,-0.0049002340553288,-0.02494912295160656,-0.01856738327167362,-0.007638350296294338,-0.009470747637833177
2023-01-20 00:00:00+00:00,0.019220941941954228,0.01271182926650094,0.01622209060160107,0.007774886479633647,0.053412076565052535,-0.025402757718327895,0.002448790343083207,0.035743592618397324,-0.0024929108589536453,-0.0003550369917978413,-0.0005094865134968041,0.015665847591177284,0.006346510571079156,0.018918401045981525,0.003201874200127852
2023-01-23 00:00:00+00:00,0.023500269626876014,0.016092755803186032,0.008507346587340203,0.020205689866139354,0.018057586554496963,0.021354763474402016,0.016212676261496917,0.009824243395821775,0.010174965839975236,0.011245384842655914,0.003907606341059244,0.005141300837943286,0.005150062242685438,0.01188134498366522,0.009849473893533744
2023-01-24 00:00:00+00:00,0.01006318099339687,-0.0009503007614654058,0.005414260229003043,0.003600959817160465,-0.020944070865480335,-0.0023199246065861434,0.00859614755672844,-0.0022260232563823257,-0.00547803729027363,-0.004331225234745051,-0.00016925402932255196,0.00434793349638074,0.0026251291785615027,-0.0007115031258156934,1.7979421267355633e-06
2023-01-25 00:00:00+00:00,-0.004700765987115996,-0.004121781132850222,-0.0010902404509322006,-0.0025116954458742624,-0.025383778414813207,0.003732375864141435,0.004839369991361142,-0.005908058190539411,0.00124383369910408,0.0028216230657964747,-0.006093395386539191,-0.00585691724784887,-0.0009361203314574018,-0.0001817250594663422,-0.00013330432658587021
2023-01-26 00:00:00+00:00,0.014803300344581105,0.013371535594666417,0.01018302152994588,0.013669040608668581,0.024154592088192484,0.015273132766754127,0.0061816018163096675,0.03071353366138152,-0.025732053388427545,-0.030715102968389973,-0.01566757837353905,0.013831991184761083,0.007397961411814036,0.011007853469181317,-0.0076467973069107575
2023-01-27 00:00:00+00:00,0.013684255349561525,0.0031417526757862024,0.0003689946064571181,0.010645817800703838,0.018970525942803018,-0.0035778555339696094,0.0024289490474056485,0.0006452171391591044,-0.0023679366304588667,-0.0012095451787131895,0.0012111064092372725,-0.0015159424125683607,0.00017188954919800103,0.002494840970949097,0.0013024216292765178
2023-01-30 00:00:00+00:00,-0.02007809125831328,0.003131787492463678,-0.014910833071598573,0.0,-0.024454117751735005,0.010630580676088908,-0.008480665514452812,-0.021961658597089206,0.01497167898098195,0.007144631090585385,-0.003974454670232053,0.004554629682846034,-0.002141714194191957,-0.012968740984683369,0.004177425991714223
2023-01-31 00:00:00+00:00,0.0090210112205249,-0.008741740643492868,0.015176567629379134,-0.014044867358886881,0.019599778614700858,0.02335919343694437,0.005965810148776285,0.021012779815344107,0.002698399578177968,-0.008536661505746834,-0.010235938309404835,-0.020654918044385684,5.791523360931805e-05,0.014642470285510134,-0.008248009418548419
2023-02-01 00:00:00+00:00,0.007900659249350905,0.006929069228602591,0.004504665829654142,0.0010684066431998485,0.016086626510844138,-0.0002734203810726976,-0.0026437091805791013,0.01993461809033592,-0.004126391979397237,-0.027164762275388665,-0.0205084019294548,0.007458799317716425,-0.0007497520130582691,0.010452303944590291,-0.007518362388926447
2023-02-02 00:00:00+00:00,0.03706254534879072,-0.027838625657577,0.010621074384013163,0.011739481624688741,0.0727869605523459,0.010281470128177705,-0.004656488575819684,0.046884217463755595,-0.010808790045549022,-0.024432839581493893,-0.01986394227156074,0.013530818472232253,0.012598385212669427,0.014699373244309921,-0.0011168506520454757
2023-02-03 00:00:00+00:00,0.024400020383901655,0.025740086881277824,-0.01760664949540003,0.014064842702267821,-0.027473561094288446,0.0012991041930545677,0.015474313811543405,-0.0236206073967411,0.017847404244758502,0.016355785049914973,0.031038826519588447,0.014609578660724765,0.009442837304562746,-0.010354610691310495,0.01438717242349652
2023-02-06 00:00:00+00:00,-0.017928779947137707,-0.01411546163318389,-0.01952011886337568,-0.023578417488815062,-0.017942377411175547,0.0022976749333813995,0.005882707179531099,-0.006115679920801309,-0.0026838429142410636,-0.004903217736639709,0.00548972716329188,-0.01464754544447533,-0.013386874170146168,-0.006140463017754394,-0.005827595182319345
2023-02-07 00:00:00+00:00,0.01924480901874759,-0.010817624639324896,-0.002101562357265996,-0.007102177509450414,0.04606416503530486,0.009708593353004114,0.012189845182968062,0.042022010093847095,-0.01291714249276732,0.0018950689505405904,0.0021134459026006525,0.0012599201015348616,-0.0006655364132499564,0.01287251059802652,-0.0043763882580373226
2023-02-08 00:00:00+00:00,-0.017652740987263105,-0.012544255829642137,-0.014794424770553039,0.0003576264200377821,-0.07683010508719745,0.0018696876957322583,-0.007030861567662305,-0.003102007702781129,0.003089716660532371,0.012862688595428384,0.007908649576388926,0.001258131300254428,-0.0017553848815363704,-0.011080724476164705,0.003775204431562207
2023-02-09 00:00:00+00:00,-0.006911569884039737,0.015635176092156033,-0.019031031765984197,0.019306274759001152,-0.0438764686024673,-0.01895481079279515,-0.01556355667611553,-0.01165975979715661,-0.012502249830887435,-0.002863509765042016,-0.007497815249546624,0.009801418111227367,0.009625199534859963,-0.00882979617773516,-0.005192297749588626
2023-02-10 00:00:00+00:00,0.0024559765413760815,-0.008017926558935962,0.010531282210751725,-0.017888420294478347,-0.004631153535579413,0.008940382278775472,0.0044152535751100785,-0.001972560066614726,0.004403728828540565,-0.003995625167469652,-0.015636149970736812,-0.007217574852603215,-0.008156225332010214,0.0021952617756952897,-0.007779693767435036
2023-02-13 00:00:00+00:00,0.018806955167889994,0.010992561361818254,0.01852070953593654,0.016428666531833835,0.0004230536841456356,0.007379805909756287,0.010848066264246503,0.031242826394842993,0.013518410020588734,0.008148467529046188,-0.0033908663582356002,0.003259084392524869,0.011060708259257979,0.011448609342766147,0.007086848440166049
2023-02-14 00:00:00+00:00,-0.004225102353874188,-0.005116724148446994,-0.010530248222667904,0.0014053738386314851,0.000739848984146585,-0.005988907574733471,0.004418795530391595,0.003132839443518831,0.003064171915297509,0.0,-0.002865442841971433,0.0119938998902962,0.0007241658849928001,-0.0002804145319874607,0.002013527363307066
2023-02-15 00:00:00+00:00,0.013903480814114078,0.020572158654762474,-0.0068026052919213376,0.01508767223652252,0.023869874444675254,0.006885765292753199,0.004189905036774855,-0.007993033691532703,-0.005390907807524603,0.0034816631287175603,-0.004669518241693149,0.0029629128453962927,0.012067105174719428,0.002773175690496066,0.003628925539643779
2023-02-16 00:00:00+00:00,-0.010429441717945132,-0.007244124438036903,-0.015451840852735654,0.013480875668150594,-0.014751393224394782,-0.011059455136378737,-0.01376906247428189,-0.026622505834834165,-0.025293488918400775,-0.016604642491152788,-0.006495928951386731,0.004923798871964813,0.008944192080328817,-0.013788741489130674,-0.006898078819295939
2023-02-17 00:00:00+00:00,-0.007546538924350865,0.001269035291015852,0.004432132665716848,-0.01773537617959342,-0.012145327846896592,-0.004591986521088942,0.002961517835887051,-0.015601749018588795,0.012789528851815835,0.011718731958048734,0.014166537549412883,-0.005879470022950306,-0.0025033315886573426,-0.002767405825327751,0.00548283835741481
2023-02-20 00:00:00+00:00,0.0,-0.003485392184700231,0.0,-0.002430479340159608,0.0,0.0,0.0,0.0,0.002379278378010996,-0.005355570838242341,0.0030443116473108933,-0.0034500661658571907,-0.0016481781026493891,0.0,0.000923008238189027
2023-02-21 00:00:00+00:00,-0.02668001144414134,-0.008267152478129591,-0.028499320523755922,0.005569104522829882,-0.027132974067891946,-0.020027325306996024,-0.018349119332995323,-0.02088664872026913,0.0007303366019426605,0.010894051394202187,0.006605945610004049,0.0004946014585596181,-0.003675217390233576,-0.020041234255327334,0.0013740045141406032
2023-02-22 00:00:00+00:00,0.002896062221266593,0.0,-0.011987056061312562,-0.0017306794067476483,-0.0015252410097437163,-0.0006368476476845686,-0.007663234921877815,-0.004590863222828756,0.006750646430653484,0.0048308337936753265,-0.0007094411212982266,-0.012605053348896278,-0.0012847977183499948,-0.0015735561458868341,0.0016069513782301925
2023-02-23 00:00:00+00:00,0.0032905788049835127,0.0067329582552349,0.006444576170275829,0.0010401423483812344,-0.008292444419742973,0.007342952627356958,0.008011033007387702,0.012961707021934554,-0.015404154163409678,-0.007519588099352159,-0.007809743690858628,0.00926159730559939,0.002489349706640276,0.005329429416074394,-0.0046494416409562644
2023-02-24 00:00:00+00:00,-0.018005267710429762,-0.01019114465461135,-0.012156060464686647,-0.024939333496413307,-0.019364073906898427,0.0008527457070111044,0.009021087586948306,-0.02178438688744344,-0.0031291052910048522,0.00223573309606917,-0.01341680234508924,-0.004464360444631832,-0.017787686813985015,-0.010537551485558128,-0.005866103776310805
2023-02-27 00:00:00+00:00,0.008247602503296259,0.008687354256759816,-0.0005412676822378337,0.011722800262138566,0.008302505210625588,0.004617183588564222,0.008727950781596716,0.003771792286829445,0.002954249427237432,-0.0038418579186390023,-0.006164979963501294,0.012456444230138475,0.015065495641878313,0.0030730045671669703,0.003412711748650654
2023-02-28 00:00:00+00:00,-0.0034477588943383486,-0.002232886317259153,0.009325579766044312,-0.004564479539123756,0.0021141506908946006,-0.037972133297153654,0.008370897573764191,-0.0029581153480446876,-0.023564082770540673,-0.013685055350192932,-0.008210280366805822,0.0063976788077237945,-0.0037858187039589986,-0.0030360018281855305,-0.01083608199973396
2023-03-01 00:00:00+00:00,-0.014246040274337846,0.006074135607104569,-0.012865678004675751,0.006349165414555991,0.0033311572886274288,-0.008363180870371245,-0.005580841709739381,-0.012629330673701533,-0.0045248713634242765,-0.008577178257292872,-0.002575373799103886,-0.006846047383687548,-0.0046340808134730516,-0.004725264845680033,-0.0038086321604334783
2023-03-02 00:00:00+00:00,0.004129135962292363,0.0,0.007861173017533973,0.009463661767842524,0.018149527881709204,0.008289332783293801,-0.010382365808966676,0.01965324804497892,0.02026507852739945,0.01539443585416711,0.010328337084471784,-0.0059083198540023085,0.00690744926478204,0.0075821940867943916,0.009904052722687018
2023-03-03 00:00:00+00:00,0.0350900843121158,0.007944040626287396,0.013602343193707567,0.008333353394015752,0.017934816313928348,0.02288745826937233,0.018359446553845027,0.016645950252568875,-0.0016705986638211323,-0.005763725630957284,-0.00018257065255589122,0.024269378895869442,0.008772373769471598,0.0161477371607488,0.0021951179834371892
2023-03-06 00:00:00+00:00,0.018539306163910974,0.00567465249882515,-0.002680150762046196,0.02238294641748717,0.01580349106498047,-0.00011224163679357524,-0.005846952023064955,0.006189186242089084,-0.023800687166954604,-0.001638319429175028,-0.011502546765941313,0.0029014026344993393,0.0034144574870671462,0.0006871667698291617,-0.0038283735294517562
2023-03-07 00:00:00+00:00,-0.014496562733561591,-0.005329121534304648,-0.019945189988264223,-0.0006735760039663363,-0.01335005081170082,-0.030723841729022205,-0.02940770610521415,-0.010589077067554409,0.0017143471636527075,-0.0015146494328519555,-0.011821245558272908,-0.01591125637863533,-0.0046031432152428,-0.015326919115337678,-0.0074610259817443625
2023-03-08 00:00:00+00:00,0.008377401203991441,0.004727418153972707,-0.0004445641581304338,-0.009774284915864628,0.004155057952510033,0.009275305961643276,-0.00591528976013822,-0.0017706123307906774,0.0013309540096988481,-0.006321219639130127,-0.006542053195579545,-0.01077904487696113,-0.001977070453551333,0.0014147940136839399,-0.003508679639507739
2023-03-09 00:00:00+00:00,-0.014914751506821755,0.010351346909945214,-0.03422518985502099,-0.008509183645668883,-0.020477444574877768,-0.020613249320929228,-0.05413655851006682,-0.005439505019101398,0.003228338468192593,0.003805666829441501,-0.006208856095014648,-0.004952963065164129,-0.0012123104506680527,-0.01845935787384867,-0.0069304631250716175
2023-03-10 00:00:00+00:00,-0.013878625446229975,-0.038497414885594106,-0.024950770713482617,-0.014761260561974687,-0.018305931116711083,-0.04215249902744278,0.02539517354159937,-0.014782794129030274,-0.0018928891700195072,-0.011786521242384773,-0.0017039207026271486,-0.04529615392933106,-0.013014150377342992,-0.01447813845705137,-0.016767957392784028
2023-03-13 00:00:00+00:00,0.01326586535235208,-0.02970616245451263,-0.014582129100073504,-0.04320556236396078,0.005296330805649063,-0.03711058490694641,-0.017957242589205613,0.021440907062219905,0.012326998503356501,0.0013400456502019598,0.0022757094908645303,-0.07664245804405345,-0.028968215434044486,-0.001509761003189447,-0.01237405913444456
2023-03-14 00:00:00+00:00,0.014089198407274184,0.025291177149044053,0.019272469381377055,0.02039323022014128,0.03139062728620656,0.021045163266936173,0.025675954888722208,0.027055756464688274,0.0037466958343002066,0.001873687401604096,0.004541209536764512,0.03557326549779383,0.018550926936996337,0.016476655480623936,0.007963649854016985
2023-03-15 00:00:00+00:00,0.0026215256168435896,-0.04868548380908955,-0.009548088988030057,-0.04817989825254132,0.022773204840175865,-0.030917287498413937,-0.047244036570991965,0.01783052265118612,0.0007464817606379626,0.008148496255282245,-0.0003767026515905103,-0.08724106551305166,-0.03582683773721129,-0.00698088356543769,-0.0186922249576974
2023-03-16 00:00:00+00:00,0.01869402949066834,0.02661214159394376,0.008294556964061561,0.02362201374967232,0.043803965140176704,0.00928930580188947,0.019413671834190627,0.040536377750576724,0.023312170530033205,0.020140461416161548,0.021301441276901256,0.03405026769302344,0.020333452135004926,0.017562006217166637,0.01927458172196439
2023-03-17 00:00:00+00:00,-0.005453980662845526,-0.013958122370447246,-0.00042369598312475,-0.022710618735969024,0.012958554095767072,-0.036656181020474854,-0.037781935841726066,0.011694369349149802,-0.0036449543833837472,-0.009741503807426,0.0017221921644605676,-0.011554052247729651,-0.014279007622314044,-0.011019457310067593,-0.009846890926844765
2023-03-20 00:00:00+00:00,0.015483795433878678,0.014492716436647513,0.010758299342150002,0.023988062664632492,-0.003936210494800196,0.01973372844104837,0.010571431200993464,-0.025766474287895358,-0.0032923784974915327,0.006558186306478975,-0.0011460934980853654,0.012565685688731065,0.012669338321575685,0.008918403718310097,0.002835040519309606
2023-03-21 00:00:00+00:00,0.011943991770082096,0.018272388321464383,0.028886072073944558,0.028916524853970227,0.03655400066100767,0.025037883942252037,0.02682089533583798,0.005693513734181144,-0.009543088297429447,0.001954756741625152,0.004781041117792428,0.12121217423010022,0.014226155129694718,0.012982193897784988,0.013993373940404341
2023-03-22 00:00:00+00:00,-0.00910332218542298,0.008482935103389488,-0.020886386495131526,0.0028458568035709675,-0.014773103517351394,-0.011377879641060518,-0.02581393577818636,-0.005442246845347665,0.01593476692621576,-0.00897390385456831,-0.0066615597471173515,-0.037065633691695465,0.0025601280681859517,-0.01646322377571363,-0.0009543412801148454
2023-03-23 00:00:00+00:00,0.006969433529634195,-0.004852829753323795,0.005336951259979683,0.0063853144140488816,0.02157294538611998,0.003761957676579497,-0.0026734099872438577,0.0197216152209716,-0.00018242120030642628,-0.005249368861249493,-0.00996364642651082,-0.0433038983285593,0.0011400569165711527,0.0029845287333754023,-0.0059115727618420655
2023-03-24 00:00:00+00:00,0.008305706992415507,-0.0315344216114557,-0.01058644389059027,-0.01832915319307804,-0.0015150993896942966,-0.007241521782093141,-0.01521597532293395,0.010480498825435447,0.0,0.007387854132882232,0.00019351917448395817,-0.0354847630696028,-0.017389768161046315,0.005639807253104534,-0.007883536348425202
2023-03-27 00:00:00+00:00,-0.012293268807219482,0.016580314225953074,0.005334295695775593,0.01364438577010807,-0.02826253349751806,0.01906771389968931,0.0286606578393116,-0.014933939623261172,-0.0009120512624117838,0.07713467043695998,-0.00580494396871134,0.010718329950536454,0.009004849680777305,0.0016469543057482383,0.014310618254303353
2023-03-28 00:00:00+00:00,-0.003980440875096525,0.010873216634892824,-0.0032084018038295303,-0.008147297021688704,-0.013956740531420708,-0.00028246550375032875,0.003035326690707718,-0.0041609355390171965,0.006572955631202859,0.014832841501532412,0.00019467330052891363,0.016910264613907655,0.001422639174680329,-0.0015738434957162095,0.004903536766430738
2023-03-29 00:00:00+00:00,0.019790736787600238,0.011092439636485096,0.01699061833148008,0.02428565913707681,0.0035632702082857293,0.00715978227602454,0.0020172416944532756,0.01918390458860264,0.015780836104730467,-0.00563069970632224,0.007394413846215864,0.03720411487372921,0.013917277218583601,0.014237268879836451,0.01145843290838866
2023-03-30 00:00:00+00:00,0.009889816190685519,0.024601091243046103,0.0058123706336548064,0.008019682537659278,-0.004931443773816491,0.0013097012263945107,-0.0030199255227671973,0.01261979947904801,-0.011249970592510095,0.004216824307842648,0.006953785704418847,0.03396744830591625,0.010627520049655725,0.005715269388667954,0.006284634232310182
2023-03-31 00:00:00+00:00,0.015644325946963633,0.01784560070589225,0.012223256761418222,0.009339159316513523,0.028149545264680498,0.018589821304452192,0.012116416437450761,0.014962204762415166,0.006501656834990932,0.0049190118686393,0.0011510522046287441,0.013929096482398151,0.00812570729276052,0.014436542471763847,0.006710375681719727
2023-04-03 00:00:00+00:00,0.00770162882161185,0.00031869320271149526,-0.004050056861222506,-0.0030841768164897587,0.006073430623049658,-0.0018036462523546293,-0.0011510905639375846,-0.003711275809165193,0.00574204745209328,0.007402131242616017,-0.0024909877314758244,-0.028771444335996765,0.003218870311287647,0.0036988464765423945,-0.0011840542206441595
2023-04-04 00:00:00+00:00,-0.003249571175437449,-0.013065670832451803,-0.010954411344908488,-0.005156558421911095,0.0034495705241091024,-0.011852119859545707,-0.013368075175092642,-0.0001741605515169775,-0.007136508628679872,0.004977451752570916,0.0019208167091395723,0.0018681564747153878,-0.00013612924727568476,-0.005796972083329965,-0.0017677108250455653
2023-04-05 00:00:00+00:00,-0.01129033725700801,-0.029706133441292693,-0.004657879906221796,-0.010020620986015638,-0.0023872410925072085,-0.003471315679397957,0.001491068234513504,-0.009889418892743751,0.013836409204433187,0.016745258766903248,0.024923293607628905,-0.012786359723408247,-0.003902016675709996,-0.002492370531228194,0.0037856139262899546
2023-04-06 00:00:00+00:00,0.005495844496581581,-0.005989953272753756,0.000548870163983306,-0.024432811884716688,0.03780985367446421,0.0027057498522073953,-0.0010970624258260786,0.02553308915160013,0.007798757977703685,0.01020638086979031,0.026936079783267175,0.010793234170791921,0.0011549820999798843,0.0035791630944272956,0.010316310510210203
2023-04-10 00:00:00+00:00,-0.015972270672146904,0.0,0.005210390124634312,0.0,-0.018262275827162333,0.007940490642097453,0.003294926196549808,-0.007579038728272702,0.0,0.0,0.0,0.0,0.0,0.0009963029974375814,0.0
2023-04-11 00:00:00+00:00,-0.0075910810610979595,0.026447858768855248,0.014943390472317963,0.01359568205206041,-0.010240612023818096,0.007416148577493953,0.00492606503729176,-0.02266843269067942,-0.0026381291756489844,-0.0028701939881370375,-0.0030965032659002745,0.010678199967050439,0.008946351091334126,-4.1352477946232646e-05,0.003137067819449557
2023-04-12 00:00:00+00:00,-0.00435331579051057,0.01272015978670038,-0.005540044821153556,-0.019414011174447077,-0.006739421824383918,0.008766887847756921,-0.00015560469748632233,0.002333592342358415,-0.004231972162736186,-0.0011514399875979242,0.006395058266925213,0.034276292824149346,0.0009012048858254573,-0.004134884052006904,-0.002956829457715804
